Local Date/Time	Relative Time	valve-a:angle [degrees]
06/15/2022 13:35:32	00:12:30.608	240.000
06/15/2022 13:35:32	00:12:30.709	240.000
06/15/2022 13:35:32	00:12:30.811	240.000
06/15/2022 13:35:32	00:12:30.914	240.000
06/15/2022 13:35:32	00:12:31.014	240.000
06/15/2022 13:35:32	00:12:31.114	240.000
06/15/2022 13:35:32	00:12:31.214	240.000
06/15/2022 13:35:32	00:12:31.314	240.000
06/15/2022 13:35:32	00:12:31.416	240.000
06/15/2022 13:35:33	00:12:31.518	240.000
06/15/2022 13:35:33	00:12:31.620	240.000
06/15/2022 13:35:33	00:12:31.722	240.000
06/15/2022 13:35:33	00:12:31.824	240.000
06/15/2022 13:35:33	00:12:31.925	240.000
06/15/2022 13:35:33	00:12:32.027	240.000
06/15/2022 13:35:33	00:12:32.130	240.000
06/15/2022 13:35:33	00:12:32.231	240.000
06/15/2022 13:35:33	00:12:32.332	240.000
06/15/2022 13:35:33	00:12:32.432	240.000
06/15/2022 13:35:34	00:12:32.532	240.000
06/15/2022 13:35:34	00:12:32.632	240.000
06/15/2022 13:35:34	00:12:32.732	240.000
06/15/2022 13:35:34	00:12:32.834	240.000
06/15/2022 13:35:34	00:12:32.936	240.000
06/15/2022 13:35:34	00:12:33.038	240.000
06/15/2022 13:35:34	00:12:33.140	240.000
06/15/2022 13:35:34	00:12:33.242	240.000
06/15/2022 13:35:34	00:12:33.344	240.000
06/15/2022 13:35:34	00:12:33.445	240.000
06/15/2022 13:35:35	00:12:33.547	240.000
06/15/2022 13:35:35	00:12:33.650	240.000
06/15/2022 13:35:35	00:12:33.750	240.000
06/15/2022 13:35:35	00:12:33.850	240.000
06/15/2022 13:35:35	00:12:33.950	240.000
06/15/2022 13:35:35	00:12:34.052	240.000
06/15/2022 13:35:35	00:12:34.154	240.000
06/15/2022 13:35:35	00:12:34.256	240.000
06/15/2022 13:35:35	00:12:34.358	240.000
06/15/2022 13:35:35	00:12:34.460	240.000
06/15/2022 13:35:36	00:12:34.562	240.000
06/15/2022 13:35:36	00:12:34.663	240.000
06/15/2022 13:35:36	00:12:34.765	240.000
06/15/2022 13:35:36	00:12:34.867	240.000
06/15/2022 13:35:36	00:12:34.969	240.000
06/15/2022 13:35:36	00:12:35.072	240.000
06/15/2022 13:35:36	00:12:35.172	240.000
06/15/2022 13:35:36	00:12:35.272	240.000
06/15/2022 13:35:36	00:12:35.372	240.000
06/15/2022 13:35:36	00:12:35.474	240.000
06/15/2022 13:35:37	00:12:35.576	240.000
06/15/2022 13:35:37	00:12:35.678	240.000
06/15/2022 13:35:37	00:12:35.780	240.000
06/15/2022 13:35:37	00:12:35.882	240.000
06/15/2022 13:35:37	00:12:35.984	240.000
06/15/2022 13:35:37	00:12:36.086	240.000
06/15/2022 13:35:37	00:12:36.187	240.000
06/15/2022 13:35:37	00:12:36.289	240.000
06/15/2022 13:35:37	00:12:36.391	240.000
06/15/2022 13:35:37	00:12:36.492	240.000
06/15/2022 13:35:38	00:12:36.592	240.000
06/15/2022 13:35:38	00:12:36.692	240.000
06/15/2022 13:35:38	00:12:36.792	240.000
06/15/2022 13:35:38	00:12:36.894	240.000
06/15/2022 13:35:38	00:12:36.998	240.000
06/15/2022 13:35:38	00:12:37.100	240.000
06/15/2022 13:35:38	00:12:37.202	240.000
06/15/2022 13:35:38	00:12:37.304	240.000
06/15/2022 13:35:38	00:12:37.406	240.000
06/15/2022 13:35:38	00:12:37.507	240.000
06/15/2022 13:35:39	00:12:37.609	240.000
06/15/2022 13:35:39	00:12:37.711	240.000
06/15/2022 13:35:39	00:12:37.813	240.000
06/15/2022 13:35:39	00:12:37.914	240.000
06/15/2022 13:35:39	00:12:38.014	240.000
06/15/2022 13:35:39	00:12:38.114	240.000
06/15/2022 13:35:39	00:12:38.214	240.000
06/15/2022 13:35:39	00:12:38.316	240.000
06/15/2022 13:35:39	00:12:38.418	240.000
06/15/2022 13:35:39	00:12:38.520	240.000
06/15/2022 13:35:40	00:12:38.622	240.000
06/15/2022 13:35:40	00:12:38.724	240.000
06/15/2022 13:35:40	00:12:38.826	240.000
06/15/2022 13:35:40	00:12:38.927	240.000
06/15/2022 13:35:40	00:12:39.029	240.000
06/15/2022 13:35:40	00:12:39.131	240.000
06/15/2022 13:35:40	00:12:39.231	240.000
06/15/2022 13:35:40	00:12:39.332	240.000
06/15/2022 13:35:40	00:12:39.432	240.000
06/15/2022 13:35:40	00:12:39.532	240.000
06/15/2022 13:35:41	00:12:39.634	240.000
06/15/2022 13:35:41	00:12:39.736	240.000
06/15/2022 13:35:41	00:12:39.838	240.000
06/15/2022 13:35:41	00:12:39.940	240.000
06/15/2022 13:35:41	00:12:40.042	240.000
06/15/2022 13:35:41	00:12:40.144	240.000
06/15/2022 13:35:41	00:12:40.246	240.000
06/15/2022 13:35:41	00:12:40.347	240.000
06/15/2022 13:35:41	00:12:40.449	240.000
06/15/2022 13:35:42	00:12:40.551	240.000
06/15/2022 13:35:42	00:12:40.651	240.000
06/15/2022 13:35:42	00:12:40.752	240.000
06/15/2022 13:35:42	00:12:40.852	240.000
06/15/2022 13:35:42	00:12:40.952	240.000
06/15/2022 13:35:42	00:12:41.054	240.000
06/15/2022 13:35:42	00:12:41.156	240.000
06/15/2022 13:35:42	00:12:41.258	240.000
06/15/2022 13:35:42	00:12:41.360	240.000
06/15/2022 13:35:42	00:12:41.462	240.000
06/15/2022 13:35:43	00:12:41.564	240.000
06/15/2022 13:35:43	00:12:41.666	240.000
06/15/2022 13:35:43	00:12:41.771	240.000
06/15/2022 13:35:43	00:12:41.873	240.000
06/15/2022 13:35:43	00:12:41.973	240.000
06/15/2022 13:35:43	00:12:42.073	240.000
06/15/2022 13:35:43	00:12:42.176	240.000
06/15/2022 13:35:43	00:12:42.276	240.000
06/15/2022 13:35:43	00:12:42.376	240.000
06/15/2022 13:35:43	00:12:42.478	240.000
06/15/2022 13:35:44	00:12:42.580	240.000
06/15/2022 13:35:44	00:12:42.682	240.000
06/15/2022 13:35:44	00:12:42.784	240.000
06/15/2022 13:35:44	00:12:42.886	240.000
06/15/2022 13:35:44	00:12:42.988	240.000
06/15/2022 13:35:44	00:12:43.089	240.000
06/15/2022 13:35:44	00:12:43.191	240.000
06/15/2022 13:35:44	00:12:43.293	240.000
06/15/2022 13:35:44	00:12:43.395	240.000
06/15/2022 13:35:44	00:12:43.496	240.000
06/15/2022 13:35:45	00:12:43.596	240.000
06/15/2022 13:35:45	00:12:43.696	240.000
06/15/2022 13:35:45	00:12:43.798	240.000
06/15/2022 13:35:45	00:12:43.900	240.000
06/15/2022 13:35:45	00:12:44.002	240.000
06/15/2022 13:35:45	00:12:44.104	240.000
06/15/2022 13:35:45	00:12:44.206	240.000
06/15/2022 13:35:45	00:12:44.308	240.000
06/15/2022 13:35:45	00:12:44.409	240.000
06/15/2022 13:35:45	00:12:44.512	240.000
06/15/2022 13:35:46	00:12:44.613	240.000
06/15/2022 13:35:46	00:12:44.715	240.000
06/15/2022 13:35:46	00:12:44.815	240.000
06/15/2022 13:35:46	00:12:44.916	240.000
06/15/2022 13:35:46	00:12:45.016	240.000
06/15/2022 13:35:46	00:12:45.116	240.000
06/15/2022 13:35:46	00:12:45.218	240.000
06/15/2022 13:35:46	00:12:45.320	240.000
06/15/2022 13:35:46	00:12:45.422	240.000
06/15/2022 13:35:46	00:12:45.524	240.000
06/15/2022 13:35:47	00:12:45.626	240.000
06/15/2022 13:35:47	00:12:45.728	240.000
06/15/2022 13:35:47	00:12:45.829	240.000
06/15/2022 13:35:47	00:12:45.931	240.000
06/15/2022 13:35:47	00:12:46.033	240.000
06/15/2022 13:35:47	00:12:46.133	240.000
06/15/2022 13:35:47	00:12:46.233	240.000
06/15/2022 13:35:47	00:12:46.335	240.000
06/15/2022 13:35:47	00:12:46.438	240.000
06/15/2022 13:35:47	00:12:46.538	240.000
06/15/2022 13:35:48	00:12:46.640	240.000
06/15/2022 13:35:48	00:12:46.742	240.000
06/15/2022 13:35:48	00:12:46.844	240.000
06/15/2022 13:35:48	00:12:46.946	240.000
06/15/2022 13:35:48	00:12:47.048	240.000
06/15/2022 13:35:48	00:12:47.150	240.000
06/15/2022 13:35:48	00:12:47.251	240.000
06/15/2022 13:35:48	00:12:47.353	240.000
06/15/2022 13:35:48	00:12:47.455	240.000
06/15/2022 13:35:48	00:12:47.557	240.000
06/15/2022 13:35:49	00:12:47.657	240.000
06/15/2022 13:35:49	00:12:47.758	240.000
06/15/2022 13:35:49	00:12:47.858	240.000
06/15/2022 13:35:49	00:12:47.960	240.000
06/15/2022 13:35:49	00:12:48.062	240.000
06/15/2022 13:35:49	00:12:48.164	240.000
06/15/2022 13:35:49	00:12:48.266	240.000
06/15/2022 13:35:49	00:12:48.368	240.000
06/15/2022 13:35:49	00:12:48.470	240.000
06/15/2022 13:35:50	00:12:48.572	240.000
06/15/2022 13:35:50	00:12:48.673	240.000
06/15/2022 13:35:50	00:12:48.775	240.000
06/15/2022 13:35:50	00:12:48.877	240.000
06/15/2022 13:35:50	00:12:48.977	240.000
06/15/2022 13:35:50	00:12:49.077	240.000
06/15/2022 13:35:50	00:12:49.178	240.000
06/15/2022 13:35:50	00:12:49.278	240.000
06/15/2022 13:35:50	00:12:49.380	240.000
06/15/2022 13:35:50	00:12:49.482	240.000
06/15/2022 13:35:51	00:12:49.584	240.000
06/15/2022 13:35:51	00:12:49.686	240.000
06/15/2022 13:35:51	00:12:49.788	240.000
06/15/2022 13:35:51	00:12:49.890	240.000
06/15/2022 13:35:51	00:12:49.992	240.000
06/15/2022 13:35:51	00:12:50.093	240.000
06/15/2022 13:35:51	00:12:50.195	240.000
06/15/2022 13:35:51	00:12:50.301	240.000
06/15/2022 13:35:51	00:12:50.401	240.000
06/15/2022 13:35:51	00:12:50.501	240.000
06/15/2022 13:35:52	00:12:50.602	240.000
06/15/2022 13:35:52	00:12:50.704	240.000
06/15/2022 13:35:52	00:12:50.806	240.000
06/15/2022 13:35:52	00:12:50.908	240.000
06/15/2022 13:35:52	00:12:51.010	240.000
06/15/2022 13:35:52	00:12:51.112	240.000
06/15/2022 13:35:52	00:12:51.214	240.000
06/15/2022 13:35:52	00:12:51.316	240.000
06/15/2022 13:35:52	00:12:51.417	240.000
06/15/2022 13:35:52	00:12:51.519	240.000
06/15/2022 13:35:53	00:12:51.621	240.000
06/15/2022 13:35:53	00:12:51.721	240.000
06/15/2022 13:35:53	00:12:51.821	240.000
06/15/2022 13:35:53	00:12:51.921	240.000
06/15/2022 13:35:53	00:12:52.022	240.000
06/15/2022 13:35:53	00:12:52.122	240.000
06/15/2022 13:35:53	00:12:52.224	240.000
06/15/2022 13:35:53	00:12:52.326	240.000
06/15/2022 13:35:53	00:12:52.428	240.000
06/15/2022 13:35:53	00:12:52.530	240.000
06/15/2022 13:35:54	00:12:52.632	240.000
06/15/2022 13:35:54	00:12:52.734	240.000
06/15/2022 13:35:54	00:12:52.835	240.000
06/15/2022 13:35:54	00:12:52.937	240.000
06/15/2022 13:35:54	00:12:53.039	240.000
06/15/2022 13:35:54	00:12:53.139	240.000
06/15/2022 13:35:54	00:12:53.239	240.000
06/15/2022 13:35:54	00:12:53.339	240.000
06/15/2022 13:35:54	00:12:53.440	240.000
06/15/2022 13:35:54	00:12:53.542	240.000
06/15/2022 13:35:55	00:12:53.644	240.000
06/15/2022 13:35:55	00:12:53.746	240.000
06/15/2022 13:35:55	00:12:53.848	240.000
06/15/2022 13:35:55	00:12:53.950	240.000
06/15/2022 13:35:55	00:12:54.052	240.000
06/15/2022 13:35:55	00:12:54.154	240.000
06/15/2022 13:35:55	00:12:54.255	240.000
06/15/2022 13:35:55	00:12:54.357	240.000
06/15/2022 13:35:55	00:12:54.459	240.000
06/15/2022 13:35:55	00:12:54.559	240.000
06/15/2022 13:35:56	00:12:54.659	240.000
06/15/2022 13:35:56	00:12:54.759	240.000
06/15/2022 13:35:56	00:12:54.860	240.000
06/15/2022 13:35:56	00:12:54.962	240.000
06/15/2022 13:35:56	00:12:55.064	240.000
06/15/2022 13:35:56	00:12:55.166	240.000
06/15/2022 13:35:56	00:12:55.268	240.000
06/15/2022 13:35:56	00:12:55.370	240.000
06/15/2022 13:35:56	00:12:55.472	240.000
06/15/2022 13:35:56	00:12:55.573	240.000
06/15/2022 13:35:57	00:12:55.675	240.000
06/15/2022 13:35:57	00:12:55.777	240.000
06/15/2022 13:35:57	00:12:55.879	240.000
06/15/2022 13:35:57	00:12:55.981	240.000
06/15/2022 13:35:57	00:12:56.081	240.000
06/15/2022 13:35:57	00:12:56.181	240.000
06/15/2022 13:35:57	00:12:56.284	240.000
06/15/2022 13:35:57	00:12:56.386	240.000
06/15/2022 13:35:57	00:12:56.488	240.000
06/15/2022 13:35:57	00:12:56.590	240.000
06/15/2022 13:35:58	00:12:56.692	240.000
06/15/2022 13:35:58	00:12:56.794	240.000
06/15/2022 13:35:58	00:12:56.896	240.000
06/15/2022 13:35:58	00:12:56.997	240.000
06/15/2022 13:35:58	00:12:57.099	240.000
06/15/2022 13:35:58	00:12:57.201	240.000
06/15/2022 13:35:58	00:12:57.309	240.000
06/15/2022 13:35:58	00:12:57.409	240.000
06/15/2022 13:35:58	00:12:57.511	240.000
06/15/2022 13:35:58	00:12:57.614	240.000
06/15/2022 13:35:59	00:12:57.716	240.000
06/15/2022 13:35:59	00:12:57.818	240.000
06/15/2022 13:35:59	00:12:57.920	240.000
06/15/2022 13:35:59	00:12:58.022	240.000
06/15/2022 13:35:59	00:12:58.124	240.000
06/15/2022 13:35:59	00:12:58.226	240.000
06/15/2022 13:35:59	00:12:58.327	240.000
06/15/2022 13:35:59	00:12:58.429	240.000
06/15/2022 13:35:59	00:12:58.531	240.000
06/15/2022 13:35:59	00:12:58.631	240.000
06/15/2022 13:36:00	00:12:58.733	240.000
06/15/2022 13:36:00	00:12:58.833	240.000
06/15/2022 13:36:00	00:12:58.933	240.000
06/15/2022 13:36:00	00:12:59.036	240.000
06/15/2022 13:36:00	00:12:59.138	240.000
06/15/2022 13:36:00	00:12:59.240	240.000
06/15/2022 13:36:00	00:12:59.342	240.000
06/15/2022 13:36:00	00:12:59.444	240.000
06/15/2022 13:36:00	00:12:59.546	240.000
06/15/2022 13:36:01	00:12:59.648	240.000
06/15/2022 13:36:01	00:12:59.749	240.000
06/15/2022 13:36:01	00:12:59.851	240.000
06/15/2022 13:36:01	00:12:59.953	240.000
06/15/2022 13:36:01	00:13:00.053	240.000
06/15/2022 13:36:01	00:13:00.153	240.000
06/15/2022 13:36:01	00:13:00.253	240.000
06/15/2022 13:36:01	00:13:00.355	240.000
06/15/2022 13:36:01	00:13:00.458	240.000
06/15/2022 13:36:01	00:13:00.560	240.000
06/15/2022 13:36:02	00:13:00.662	240.000
06/15/2022 13:36:02	00:13:00.764	240.000
06/15/2022 13:36:02	00:13:00.866	240.000
06/15/2022 13:36:02	00:13:00.968	240.000
06/15/2022 13:36:02	00:13:01.070	240.000
06/15/2022 13:36:02	00:13:01.171	240.000
06/15/2022 13:36:02	00:13:01.273	240.000
06/15/2022 13:36:02	00:13:01.375	240.000
06/15/2022 13:36:02	00:13:01.475	240.000
06/15/2022 13:36:02	00:13:01.575	240.000
06/15/2022 13:36:03	00:13:01.675	240.000
06/15/2022 13:36:03	00:13:01.775	240.000
06/15/2022 13:36:03	00:13:01.878	240.000
06/15/2022 13:36:03	00:13:01.980	240.000
06/15/2022 13:36:03	00:13:02.082	240.000
06/15/2022 13:36:03	00:13:02.184	240.000
06/15/2022 13:36:03	00:13:02.286	240.000
06/15/2022 13:36:03	00:13:02.388	240.000
06/15/2022 13:36:03	00:13:02.489	240.000
06/15/2022 13:36:03	00:13:02.591	240.000
06/15/2022 13:36:04	00:13:02.693	240.000
06/15/2022 13:36:04	00:13:02.793	240.000
06/15/2022 13:36:04	00:13:02.893	240.000
06/15/2022 13:36:04	00:13:02.993	240.000
06/15/2022 13:36:04	00:13:03.093	240.000
06/15/2022 13:36:04	00:13:03.195	240.000
06/15/2022 13:36:04	00:13:03.298	240.000
06/15/2022 13:36:04	00:13:03.400	240.000
06/15/2022 13:36:04	00:13:03.502	240.000
06/15/2022 13:36:04	00:13:03.604	240.000
06/15/2022 13:36:05	00:13:03.706	240.000
06/15/2022 13:36:05	00:13:03.808	240.000
06/15/2022 13:36:05	00:13:03.909	240.000
06/15/2022 13:36:05	00:13:04.011	240.000
06/15/2022 13:36:05	00:13:04.113	240.000
06/15/2022 13:36:05	00:13:04.215	240.000
06/15/2022 13:36:05	00:13:04.315	240.000
06/15/2022 13:36:05	00:13:04.417	240.000
06/15/2022 13:36:05	00:13:04.519	240.000
06/15/2022 13:36:05	00:13:04.621	240.000
06/15/2022 13:36:06	00:13:04.724	240.000
06/15/2022 13:36:06	00:13:04.826	240.000
06/15/2022 13:36:06	00:13:04.928	240.000
06/15/2022 13:36:06	00:13:05.030	240.000
06/15/2022 13:36:06	00:13:05.132	240.000
06/15/2022 13:36:06	00:13:05.234	240.000
06/15/2022 13:36:06	00:13:05.335	240.000
06/15/2022 13:36:06	00:13:05.437	240.000
06/15/2022 13:36:06	00:13:05.537	240.000
06/15/2022 13:36:06	00:13:05.637	240.000
06/15/2022 13:36:07	00:13:05.739	240.000
06/15/2022 13:36:07	00:13:05.839	240.000
06/15/2022 13:36:07	00:13:05.941	240.000
06/15/2022 13:36:07	00:13:06.043	240.000
06/15/2022 13:36:07	00:13:06.146	240.000
06/15/2022 13:36:07	00:13:06.248	240.000
06/15/2022 13:36:07	00:13:06.350	240.000
06/15/2022 13:36:07	00:13:06.452	240.000
06/15/2022 13:36:07	00:13:06.554	240.000
06/15/2022 13:36:07	00:13:06.655	240.000
06/15/2022 13:36:08	00:13:06.757	240.000
06/15/2022 13:36:08	00:13:06.859	240.000
06/15/2022 13:36:08	00:13:06.961	240.000
06/15/2022 13:36:08	00:13:07.061	240.000
06/15/2022 13:36:08	00:13:07.165	240.000
06/15/2022 13:36:08	00:13:07.265	240.000
06/15/2022 13:36:08	00:13:07.365	240.000
06/15/2022 13:36:08	00:13:07.467	240.000
06/15/2022 13:36:08	00:13:07.570	240.000
06/15/2022 13:36:08	00:13:07.672	240.000
06/15/2022 13:36:09	00:13:07.774	240.000
06/15/2022 13:36:09	00:13:07.876	240.000
06/15/2022 13:36:09	00:13:07.978	240.000
06/15/2022 13:36:09	00:13:08.080	240.000
06/15/2022 13:36:09	00:13:08.181	240.000
06/15/2022 13:36:09	00:13:08.283	240.000
06/15/2022 13:36:09	00:13:08.385	240.000
06/15/2022 13:36:09	00:13:08.487	240.000
06/15/2022 13:36:09	00:13:08.587	240.000
06/15/2022 13:36:09	00:13:08.687	240.000
06/15/2022 13:36:10	00:13:08.789	240.000
06/15/2022 13:36:10	00:13:08.892	240.000
06/15/2022 13:36:10	00:13:08.994	240.000
06/15/2022 13:36:10	00:13:09.096	240.000
06/15/2022 13:36:10	00:13:09.198	240.000
06/15/2022 13:36:10	00:13:09.306	240.000
06/15/2022 13:36:10	00:13:09.407	240.000
06/15/2022 13:36:10	00:13:09.509	240.000
06/15/2022 13:36:10	00:13:09.611	240.000
06/15/2022 13:36:10	00:13:09.711	240.000
06/15/2022 13:36:11	00:13:09.811	240.000
06/15/2022 13:36:11	00:13:09.911	240.000
06/15/2022 13:36:11	00:13:10.011	240.000
06/15/2022 13:36:11	00:13:10.113	240.000
06/15/2022 13:36:11	00:13:10.215	240.000
06/15/2022 13:36:11	00:13:10.318	240.000
06/15/2022 13:36:11	00:13:10.420	240.000
06/15/2022 13:36:11	00:13:10.522	240.000
06/15/2022 13:36:11	00:13:10.624	240.000
06/15/2022 13:36:12	00:13:10.726	240.000
06/15/2022 13:36:12	00:13:10.827	240.000
06/15/2022 13:36:12	00:13:10.929	240.000
06/15/2022 13:36:12	00:13:11.031	240.000
06/15/2022 13:36:12	00:13:11.133	240.000
06/15/2022 13:36:12	00:13:11.235	240.000
06/15/2022 13:36:12	00:13:11.335	240.000
06/15/2022 13:36:12	00:13:11.435	240.000
06/15/2022 13:36:12	00:13:11.537	240.000
06/15/2022 13:36:12	00:13:11.639	240.000
06/15/2022 13:36:13	00:13:11.742	240.000
06/15/2022 13:36:13	00:13:11.844	240.000
06/15/2022 13:36:13	00:13:11.946	240.000
06/15/2022 13:36:13	00:13:12.048	240.000
06/15/2022 13:36:13	00:13:12.150	240.000
06/15/2022 13:36:13	00:13:12.251	240.000
06/15/2022 13:36:13	00:13:12.353	240.000
06/15/2022 13:36:13	00:13:12.455	240.000
06/15/2022 13:36:13	00:13:12.555	240.000
06/15/2022 13:36:13	00:13:12.655	240.000
06/15/2022 13:36:14	00:13:12.755	240.000
06/15/2022 13:36:14	00:13:12.855	240.000
06/15/2022 13:36:14	00:13:12.957	240.000
06/15/2022 13:36:14	00:13:13.059	240.000
06/15/2022 13:36:14	00:13:13.162	240.000
06/15/2022 13:36:14	00:13:13.264	240.000
06/15/2022 13:36:14	00:13:13.366	240.000
06/15/2022 13:36:14	00:13:13.468	240.000
06/15/2022 13:36:14	00:13:13.569	240.000
06/15/2022 13:36:14	00:13:13.671	240.000
06/15/2022 13:36:15	00:13:13.773	240.000
06/15/2022 13:36:15	00:13:13.873	240.000
06/15/2022 13:36:15	00:13:13.973	240.000
06/15/2022 13:36:15	00:13:14.075	240.000
06/15/2022 13:36:15	00:13:14.177	240.000
06/15/2022 13:36:15	00:13:14.277	240.000
06/15/2022 13:36:15	00:13:14.379	240.000
06/15/2022 13:36:15	00:13:14.481	240.000
06/15/2022 13:36:15	00:13:14.584	240.000
06/15/2022 13:36:15	00:13:14.686	240.000
06/15/2022 13:36:16	00:13:14.788	240.000
06/15/2022 13:36:16	00:13:14.890	240.000
06/15/2022 13:36:16	00:13:14.991	240.000
06/15/2022 13:36:16	00:13:15.093	240.000
06/15/2022 13:36:16	00:13:15.195	240.000
06/15/2022 13:36:16	00:13:15.297	240.000
06/15/2022 13:36:16	00:13:15.397	240.000
06/15/2022 13:36:16	00:13:15.497	240.000
06/15/2022 13:36:16	00:13:15.597	240.000
06/15/2022 13:36:16	00:13:15.697	240.000
06/15/2022 13:36:17	00:13:15.799	240.000
06/15/2022 13:36:17	00:13:15.901	240.000
06/15/2022 13:36:17	00:13:16.004	240.000
06/15/2022 13:36:17	00:13:16.106	240.000
06/15/2022 13:36:17	00:13:16.208	240.000
06/15/2022 13:36:17	00:13:16.310	240.000
06/15/2022 13:36:17	00:13:16.411	240.000
06/15/2022 13:36:17	00:13:16.513	240.000
06/15/2022 13:36:17	00:13:16.615	240.000
06/15/2022 13:36:17	00:13:16.715	240.000
06/15/2022 13:36:18	00:13:16.815	240.000
06/15/2022 13:36:18	00:13:16.915	240.000
06/15/2022 13:36:18	00:13:17.019	240.000
06/15/2022 13:36:18	00:13:17.121	240.000
06/15/2022 13:36:18	00:13:17.223	240.000
06/15/2022 13:36:18	00:13:17.325	240.000
06/15/2022 13:36:18	00:13:17.428	240.000
06/15/2022 13:36:18	00:13:17.530	240.000
06/15/2022 13:36:18	00:13:17.632	240.000
06/15/2022 13:36:18	00:13:17.733	240.000
06/15/2022 13:36:19	00:13:17.836	240.000
06/15/2022 13:36:19	00:13:17.937	240.000
06/15/2022 13:36:19	00:13:18.037	240.000
06/15/2022 13:36:19	00:13:18.139	240.000
06/15/2022 13:36:19	00:13:18.239	240.000
06/15/2022 13:36:19	00:13:18.339	240.000
06/15/2022 13:36:19	00:13:18.439	240.000
06/15/2022 13:36:19	00:13:18.541	240.000
06/15/2022 13:36:19	00:13:18.643	240.000
06/15/2022 13:36:19	00:13:18.746	240.000
06/15/2022 13:36:20	00:13:18.848	240.000
06/15/2022 13:36:20	00:13:18.950	240.000
06/15/2022 13:36:20	00:13:19.052	240.000
06/15/2022 13:36:20	00:13:19.153	240.000
06/15/2022 13:36:20	00:13:19.255	240.000
06/15/2022 13:36:20	00:13:19.357	240.000
06/15/2022 13:36:20	00:13:19.457	240.000
06/15/2022 13:36:20	00:13:19.557	240.000
06/15/2022 13:36:20	00:13:19.657	240.000
06/15/2022 13:36:20	00:13:19.757	240.000
06/15/2022 13:36:21	00:13:19.859	240.000
06/15/2022 13:36:21	00:13:19.961	240.000
06/15/2022 13:36:21	00:13:20.063	240.000
06/15/2022 13:36:21	00:13:20.165	240.000
06/15/2022 13:36:21	00:13:20.268	240.000
06/15/2022 13:36:21	00:13:20.370	240.000
06/15/2022 13:36:21	00:13:20.471	240.000
06/15/2022 13:36:21	00:13:20.573	240.000
06/15/2022 13:36:21	00:13:20.675	240.000
06/15/2022 13:36:21	00:13:20.777	240.000
06/15/2022 13:36:22	00:13:20.879	240.000
06/15/2022 13:36:22	00:13:20.981	240.000
06/15/2022 13:36:22	00:13:21.087	240.000
06/15/2022 13:36:22	00:13:21.187	240.000
06/15/2022 13:36:22	00:13:21.289	240.000
06/15/2022 13:36:22	00:13:21.391	240.000
06/15/2022 13:36:22	00:13:21.493	240.000
06/15/2022 13:36:22	00:13:21.596	240.000
06/15/2022 13:36:22	00:13:21.698	240.000
06/15/2022 13:36:23	00:13:21.800	240.000
06/15/2022 13:36:23	00:13:21.901	240.000
06/15/2022 13:36:23	00:13:22.003	240.000
06/15/2022 13:36:23	00:13:22.105	240.000
06/15/2022 13:36:23	00:13:22.207	240.000
06/15/2022 13:36:23	00:13:22.307	240.000
06/15/2022 13:36:23	00:13:22.409	240.000
06/15/2022 13:36:23	00:13:22.509	240.000
06/15/2022 13:36:23	00:13:22.611	240.000
06/15/2022 13:36:23	00:13:22.713	240.000
06/15/2022 13:36:24	00:13:22.815	240.000
06/15/2022 13:36:24	00:13:22.917	240.000
06/15/2022 13:36:24	00:13:23.020	240.000
06/15/2022 13:36:24	00:13:23.122	240.000
06/15/2022 13:36:24	00:13:23.224	240.000
06/15/2022 13:36:24	00:13:23.325	240.000
06/15/2022 13:36:24	00:13:23.427	240.000
06/15/2022 13:36:24	00:13:23.530	240.000
06/15/2022 13:36:24	00:13:23.631	240.000
06/15/2022 13:36:24	00:13:23.731	240.000
06/15/2022 13:36:25	00:13:23.833	240.000
06/15/2022 13:36:25	00:13:23.933	240.000
06/15/2022 13:36:25	00:13:24.035	240.000
06/15/2022 13:36:25	00:13:24.137	240.000
06/15/2022 13:36:25	00:13:24.239	240.000
06/15/2022 13:36:25	00:13:24.341	240.000
06/15/2022 13:36:25	00:13:24.444	240.000
06/15/2022 13:36:25	00:13:24.546	240.000
06/15/2022 13:36:25	00:13:24.647	240.000
06/15/2022 13:36:25	00:13:24.749	240.000
06/15/2022 13:36:26	00:13:24.851	240.000
06/15/2022 13:36:26	00:13:24.953	240.000
06/15/2022 13:36:26	00:13:25.053	240.000
06/15/2022 13:36:26	00:13:25.153	240.000
06/15/2022 13:36:26	00:13:25.255	240.000
06/15/2022 13:36:26	00:13:25.355	240.000
06/15/2022 13:36:26	00:13:25.457	240.000
06/15/2022 13:36:26	00:13:25.559	240.000
06/15/2022 13:36:26	00:13:25.661	240.000
06/15/2022 13:36:26	00:13:25.763	240.000
06/15/2022 13:36:27	00:13:25.866	240.000
06/15/2022 13:36:27	00:13:25.968	240.000
06/15/2022 13:36:27	00:13:26.069	240.000
06/15/2022 13:36:27	00:13:26.171	240.000
06/15/2022 13:36:27	00:13:26.273	240.000
06/15/2022 13:36:27	00:13:26.375	240.000
06/15/2022 13:36:27	00:13:26.477	240.000
06/15/2022 13:36:27	00:13:26.579	240.000
06/15/2022 13:36:27	00:13:26.681	240.000
06/15/2022 13:36:27	00:13:26.783	240.000
06/15/2022 13:36:28	00:13:26.885	240.000
06/15/2022 13:36:28	00:13:26.987	240.000
06/15/2022 13:36:28	00:13:27.089	240.000
06/15/2022 13:36:28	00:13:27.192	240.000
